Port_ID,ROI,PnL,Sharpe_Ratio,Max_Drawdown,Win_Rate,Win_Positions,Total_Positions,Score
4002413037164645377,2.492177630013401,3686.9697606,2.960588901289234,38.33630992999997,18.57638888888889,107.0,576.0,735.7697350330952
4017263283405469185,0.1145843979867238,7141.36641939,0.8652335799823941,4788.433923359992,33.6198347107438,2034.0,6050.0,715.2585926160053
3994879592543698688,0.8283465412325379,3658.7650624,1.7354423194541535,175.48129108000091,55.283307810107196,361.0,653.0,714.3189074157765
4037282461943784704,0.25724123674566407,4760.365619499999,3.0947209664102497,1680.7088622099998,26.984126984126984,136.0,504.0,704.7105301804247
3996598927198996481,1.0693254939861139,3509.04461888,0.9808905332939302,160.68430589999957,36.8282600526118,980.0,2661.0,683.7474926537465
4030555430101054209,0.6688799028035486,3358.38032001,6.688929905401144,0.0,26.446280991735538,32.0,121.0,677.1814561026816
3932103299427844097,0.21871120967134075,3860.3097053499996,1.6223251822844473,669.4568359399998,30.050212437234453,778.0,2589.0,676.5410259439434
4029299190618134272,0.6732096274305341,3354.1458763700007,4.197699891593556,0.53788037,31.30434782608696,72.0,230.0,676.4856482589611
3988071780777702657,0.35867714192781286,3424.4699222,0.6443395368723414,135.64724225000055,37.316561844863735,890.0,2385.0,670.3808534291824
4036548677626662656,0.5616856610336963,3296.87667987,9.060890604186126,0.0,46.25850340136054,68.0,147.0,668.2947953033514
4030626027667524352,0.15744272680751165,3796.34803991,4.0607358727585146,670.8059999999987,49.78540772532189,116.0,233.0,666.9758991333925
4016164457907769600,0.1254299528609518,3742.6873197200002,3.1309299538723985,647.83756662,43.53932584269663,310.0,712.0,658.5565428040373
3878631538480067329,0.4104572850492225,3921.2330411600005,1.165408979600462,1039.8421924400013,50.337958022056206,1415.0,2811.0,636.1771920507431
4017323550554338817,1.9572861271360744,3134.7351025000003,4.036605104972317,0.0,50.091743119266056,273.0,545.0,635.8552888270253
4023697881318718465,3.307649091012277,3151.95061998,14.819522568683947,0.0,8.571428571428571,6.0,70.0,635.6320375227548
4031451549482615297,1.04245508307752,3124.54121527,5.11532409827522,3.9002427300000004,38.59649122807017,44.0,114.0,631.4484816732888
4037511388357114368,0.39621077812691025,3552.34051692,2.446931935377306,635.45101241,43.33683105981112,413.0,953.0,622.2592258019853
3993014919980212480,0.46332619163843913,3078.6630103899997,3.128007331800039,60.840000000000146,47.62589928057554,331.0,695.0,614.5150862939379
4017110277719148289,0.4712308465925302,2899.93302141,9.264439981472089,0.0,56.74603174603175,143.0,252.0,590.492766294177
3891020560590657281,1.7434069462039081,2856.30056379,9.93479607668643,0.0,64.75972540045767,283.0,437.0,583.4840528672671
4033639786957934336,0.707492554507126,2848.14185731,7.6159899472268195,0.0,16.778523489932887,25.0,149.0,573.8805957412875
4029422834086627072,1.2978312128944094,2799.9025498399997,10.111216572961842,0.0,37.254901960784316,38.0,102.0,567.9803379405784
4030565764341697025,0.8709829228719865,2789.8782899599996,4.783257735705813,4.030795650000002,48.57142857142857,51.0,105.0,565.874699354217
3879821005658659073,2.0616739267749873,4268.00656095,3.0662570463996346,1961.0298660699996,33.142201834862384,289.0,872.0,565.6499161420418
4031414524297538817,1.3301405105399107,2726.7956177399997,3.8615588567948294,17.582599899999998,36.885245901639344,90.0,244.0,549.4258743727668
